Gene,NM_ID,S0_Ms1-10,S0_Ms1-7,S0_Ms1-8,S0_Ms1-9,S0_Ms1-5,S2_Ms2-4,S2_Ms2-6,S2_Ms2-8,S2_Ms2-10,S2_Ms2-7,S5_Ms3-4,S5_Ms3-3,S5_Ms3-7,S5_Ms3-8,S5_Ms3-10,S8_Ms4-1,S8_Ms4-2,S8_Ms4-3,S8_Ms4-4,S8_Ms4-6,S12_Ms5-1,S12_Ms5-2,S12_Ms5-3,S12_Ms5-4,S12_Ms5-5,S16_Ms6-1,S16_Ms6-2,S16_Ms6-4,S16_Ms6-5,S16_Ms6-6,T0_Ms1-10,T0_Ms1-7,T0_Ms1-8,T0_Ms1-9,T0_Ms1-5,T2_Ms2-4,T2_Ms2-6,T2_Ms2-8,T2_Ms2-10,T2_Ms2-7,T5_Ms3-4,T5_Ms3-8,T5_Ms3-10,T5_Ms3-7,T5_Ms3-3,T8_Ms4-1,T8_Ms4-2,T8_Ms4-3,T8_Ms4-4,T8_Ms4-6,T12_Ms5-1,T12_Ms5-2,T12_Ms5-3,T12_Ms5-4,T12_Ms5-5,T16_Ms6-1,T16_Ms6-2,T16_Ms6-4,T16_Ms6-5,T16_Ms6-6,L0_Ms1-10,L0_Ms1-7,L0_Ms1-8,L0_Ms1-9,L0_Ms1-5,L2_Ms2-4,L2_Ms2-6,L2_Ms2-8,L2_Ms2-10,L2_Ms2-7,L5_Ms3-4,L5_Ms3-3,L5_Ms3-7,L5_Ms3-8,L5_Ms3-10,L8_Ms4-1,L8_Ms4-2,L8_Ms4-4,L8_Ms4-6,L8_Ms4-3,L12_Ms5-1,L12_Ms5-2,L12_Ms5-3,L12_Ms5-4,L12_Ms5-5,L16_Ms6-1,L16_Ms6-2,L16_Ms6-4,L16_Ms6-5,L16_Ms6-6,B0_Ms1-10,B0_Ms1-7,B0_Ms1-9,B0_Ms1-5,B0_Ms1-8,B2_Ms2-4,B2_Ms2-6,B2_Ms2-10,B2_Ms2-7,B2_Ms2-8,B5_Ms3-4,B5_Ms3-8,B5_Ms3-7,B5_Ms3-3,B5_Ms3-10,B8_Ms4-2,B8_Ms4-1,B8_Ms4-3,B8_Ms4-4,B8_Ms4-6,B12_Ms5-1,B12_Ms5-2,B12_Ms5-4,B12_Ms5-5,B12_Ms5-3,B16_Ms6-1,B16_Ms6-2,B16_Ms6-5,B16_Ms6-6,B16_Ms6-4
Tap1,NM_001161730.1,10.85602083,10.62120023,10.69837477,10.92030819,10.73079278,10.75546346,10.77603817,10.88125165,10.73232008,10.52279728,10.51097181,10.472569,10.25413103,10.53995363,10.21312853,9.155678407,9.691883072,9.33813467,9.139551352,9.207087552,9.880425342,9.218853804,10.27864692,9.947110898,10.03023951,10.67991108,10.4283497,10.54371819,10.52054993,10.43049437,8.418021241,6.07489072,10.26549784,9.989110617,7.801482036,8.179311989,8.442694734,8.110457209,6.415488271,9.516310686,8.622161665,8.411722822,8.354205296,7.884475819,8.287804709,7.71651083,8.543341212,10.71729085,10.68052655,7.1958397,7.773205157,7.316960287,10.48154719,10.03611865,8.264817887,10.91065022,10.28049241,8.469804595,9.456765088,10.2467406,11.18986161,10.82335132,10.98798873,11.66374488,11.19244078,11.43770006,11.20138269,11.31484944,11.22243267,11.20589097,11.1265238,11.15257006,10.98762642,11.01247789,10.97283623,11.00840761,11.29290826,11.54693303,10.75120929,10.93398565,11.03533523,10.96157269,11.04353316,11.08419717,10.95280676,11.19938402,10.8535045,10.84579581,11.05677995,11.01445991,9.700543755,9.791358274,9.981767048,9.668299989,9.840573383,10.05685444,9.989791843,9.36303963,9.877207433,10.40286285,8.852186156,9.086640483,8.918356417,8.839770675,8.946175241,9.777732025,10.35416121,10.34970142,10.44524251,10.42074976,10.02639895,9.671859468,9.851889557,9.73558987,9.904604518,9.364156547,9.513747332,9.533699607,9.271603089,9.458078458
Tap2,NM_011530.2,9.168672118,8.983877169,9.023227625,8.955504614,9.316100476,9.333379007,9.436919708,9.400559276,9.17332735,9.323842903,8.680640826,8.929051238,8.977766465,8.858260801,8.577428828,7.502632935,7.770961155,7.371384614,7.092017108,7.233907229,8.175225173,7.953148813,9.021979343,8.546392901,8.239837169,9.119252412,8.758622982,8.93186031,8.656603625,8.992286923,5.82984956,4.8928767,7.916894583,7.808256325,5.876271361,5.539469035,5.585863903,4.969012308,4.40599236,7.267535798,6.096978636,6.155830172,6.148527425,5.751945682,6.528727582,5.981396032,6.256067125,8.694880193,8.152386258,5.022811651,5.665335917,5.234194723,7.940636607,7.23457796,5.910013053,8.514477366,8.05278539,5.733625498,6.581049901,7.769837844,9.347377762,9.118681572,8.847495884,9.258566034,9.179137788,9.540825479,9.674580702,9.372212109,9.106955457,9.379573313,9.316982907,9.361680644,9.275589113,9.374213556,9.213638902,9.183238369,9.111448698,9.096161686,9.041796023,9.233811384,9.330222246,9.107844766,8.654993973,8.78623695,9.019535132,9.732506644,9.364725623,9.113195192,9.0267724,9.612039124,8.764805258,8.23964626,8.577391061,8.743151394,8.58345891,9.316688823,9.542083894,8.626986614,9.383963436,9.328854412,8.042097095,7.873628667,8.019535132,7.652773285,8.05039286,9.410239331,9.319401167,9.262799573,9.47893137,9.416565327,10.15462827,9.130364633,9.16181212,8.976306348,8.967341555,9.621429202,8.363302512,7.915401388,7.969933275,8.339493738
Tapbp,NM_009318.2,10.12569759,9.758306509,9.890355488,10.1503058,10.00016906,10.40787319,10.1571827,10.20708755,10.1994147,10.1718273,9.841312739,9.70269217,9.788310504,10.22785657,9.560714954,9.004473302,8.985187311,8.862110391,8.89251246,9.021812824,9.275542556,9.025582548,9.574215066,10.00866672,9.319017228,9.926073568,9.637439984,9.59398862,10.27452958,9.536324935,7.858727024,6.549823165,9.067703244,9.155400132,7.426600226,7.217424614,7.189330401,7.060803995,6.58029626,8.272863023,7.973726062,7.622125051,7.763610755,7.130519083,7.544578117,7.857794428,7.623735202,9.575633785,9.744362951,7.401476879,7.356672044,6.977165419,8.9863256,9.089132643,7.672213165,9.608051481,8.957856574,7.554281863,8.718875315,9.180630257,10.15553928,10.11353382,10.39929929,10.65220861,10.20561,10.66121694,10.56143116,10.94007864,10.58400414,10.28825473,10.31088539,10.1059216,10.44035012,10.7061679,10.20465673,10.27622911,10.11829223,10.71339511,10.12612366,10.0907476,10.12728505,10.02204872,10.65966594,10.46004627,10.09481666,10.17612327,10.01863139,10.15908924,10.60755225,9.768763272,9.455553266,9.462052319,9.76877981,9.58029626,9.255595147,9.861459166,9.909023005,9.412315792,9.668158137,9.503169818,8.658497137,9.119693361,8.786073552,8.697176094,8.868976845,9.458652681,9.984204816,9.684888851,9.723336707,9.612352499,9.744547961,9.354161208,9.963777544,9.450984385,9.489567019,9.374017885,9.123707577,9.510863047,9.218926437,9.033312868
Tbk1,NM_019786.4,9.186089472,8.868174354,9.194559886,8.993249777,9.074837215,9.010612022,9.319243087,9.190565479,9.108707396,8.963011648,8.879705766,8.940842121,9.007363716,8.87267488,8.714588976,8.590699318,8.742107293,8.665726742,8.28503225,8.530484371,9.073498932,8.947841457,9.269921462,9.168922782,9.202858456,8.962606859,8.816471712,8.872028408,8.629429482,8.910432869,7.96017574,8.197855565,8.078684546,7.910612752,7.764805258,7.792334806,7.983563697,7.808449409,7.73558987,7.940284229,7.624247146,7.814806743,7.946672384,7.832953289,7.975217457,7.740050563,7.725604841,8.254509012,8.019979842,7.776893569,7.860962798,7.603477988,7.925584109,7.831623937,7.640244936,8.012233436,8.032211069,7.50779464,7.711150711,7.896635141,9.063826477,8.839077783,8.942661113,8.867834703,9.071140536,9.125775068,9.050229588,9.088019657,9.142260256,9.136452884,9.049685216,8.817783122,8.847088675,8.914026283,8.945209709,8.995060467,8.982423227,8.862203399,8.782310267,9.100005224,8.94257315,8.788424707,8.949593293,8.859037755,8.819508528,9.102815576,8.834218201,8.809800278,8.872459422,9.165133115,8.93937352,8.799734922,8.898299062,8.847370601,8.94181058,8.949038775,8.906259278,8.495974913,9.111422615,8.837943242,8.365316349,8.27668276,8.222891482,8.49645436,8.60295862,9.067246112,9.950526737,9.597866334,9.500941441,9.711391657,9.220063875,9.105437134,9.118240313,9.15797845,9.094579176,8.751778352,8.818198686,8.729960561,8.72955277,8.839644719
Tbx21,NM_019507.1,6.242602506,5.786596362,6.164102412,6.065873847,6.307974897,6.215678597,5.960697039,6.21042783,6.323189901,5.656782364,5.753818443,5.739308071,6,5.802968651,6.116031993,4.276496666,4.500802053,4.227278994,4.14974712,4.102658131,5.214124805,4.953265239,5.643567622,5.427606173,5.321567376,6.138118178,5.6395216,5.632559052,5.86071455,5.811984719,2.62058641,4.099295204,5.034303768,4.384049807,3.184280294,3.368768349,2.885574364,2.942983598,2.704871964,2.992768431,3.371558863,3.493134922,2.523561956,3.430285273,3.19061486,4.435628594,3.003602237,4.59812696,3.892391026,3.241840184,3.543495883,2.386810946,3.671293372,2.622930351,2.40053793,4.133399125,3.231125158,2.691534165,2.553360503,3.720278465,5.211012193,5.448900951,5.088311236,5.913607512,6.176322773,6.078737909,5.770829046,6.047232996,5.704871964,6.050936965,5.95489422,6.029232003,5.537606691,5.575614878,6.052676724,5.747118816,6.339315572,5.485104761,5.896514054,5.915281866,5.659924558,6.15704371,5.669026766,5.782932705,5.797012978,6.300123725,5.749266084,5.34269696,5.988684687,6.48864354,4.436961338,4.539158811,4.650190123,4.769771739,4.915520901,5.506208389,5.468909092,4.253232939,4.758089934,5.685099172,4.463360886,3.955126781,3.63343121,4.652486495,3.853995647,5.800382248,6.28373661,5.464994927,6.263973355,5.897240426,5.802710219,5.64096791,4.675251386,4.931683057,5.14974712,5.566510756,4.753283616,3.783456654,4.614120869,4.689858236
Tcf7,NM_009331.3,10.71115932,10.3900722,10.8868778,10.5111893,10.29179232,10.09538384,10.4185273,10.4734115,10.7251532,10.03603621,10.2416972,10.70037036,10.40767141,10.51952814,10.40828728,6.870118084,8.545273411,7.682783956,7.417177412,7.756222713,8.583233236,7.66013855,9.42483813,9.266669434,8.600507645,10.42511098,9.870395546,10.06106061,9.735217522,9.772215586,6.839455765,6.731319031,7.409306069,7.475652378,6.683696454,6.676803354,6.557961427,6.843355793,6.38767272,7.055716264,6.257576418,5.862203399,6.236875245,5.858975614,6.287804709,5.546585829,6.295906655,7.703903573,7.131136719,5.780835002,6.553821257,6.482202926,7.76586621,7.126291478,6.344473459,7.4374608,7.422905743,6.760220946,6.951168129,7.51814168,11.82062575,11.38100752,12.067552,11.31329688,11.7203255,11.50497288,11.4631565,11.72910662,11.4603791,11.59335844,11.77170404,11.97074223,11.88960283,11.85369552,11.86667234,10.95084747,11.44702639,11.1588558,11.29102677,11.49389547,10.97297979,11.49237398,11.39895207,11.52861039,11.39457523,10.46094729,11.30199911,11.1271109,11.28019659,11.41092828,7.343763122,7.214804795,7.060695932,7.311793718,7.597605661,7.460333021,7.729348832,7.357464033,7.603774686,7.586839788,5.888012585,5.736063628,5.720278465,5.752213368,6.175923742,6.344828497,4.961623328,6.175324989,7.041549645,6.848247353,6.198494154,6.495055528,7.02103548,6.372429792,6.319581809,6.174326515,6.59275601,5.965091625,5.94976836,6.200849575
Tdo2,NM_019911.2,3.679198571,2.513490746,3.609991295,1.843983844,3.564378169,4.57167681,4.260025656,3.888499736,3.659924558,3.906890596,3.628773595,4.324090516,3.555816155,3.539779192,3.87282876,3.276496666,2.582556003,2.59454855,3.021479727,3.263034406,3.628773595,3.673556424,4.321206567,3.427606173,3.040892431,4.012568674,2.733354341,3.725741157,1.691534165,3.989139007,3.320484678,2.778208576,2.03562391,1.722466024,2.292781749,3.13422094,3.207892852,2.59454855,3.028569152,2.185866545,3.008988783,1.906890596,1.678071905,2.5360529,2.606442228,3.377123749,3.266036894,3.790772038,2.833902077,2.825785627,3.455491621,2.386810946,3.116031993,2.381283373,2.508428653,3.635754391,2.910732662,2.313245852,3.100977648,3.102658131,3.353323291,3.726831217,3.195347598,2.691534165,3.761285273,4.551516018,3.986410935,3.269033146,5.013015536,4.712045449,4.518535139,3.418189948,2.992768431,3.032100843,4.998195503,4.119356177,3.3950628,4.034743949,2.693765712,3.489286023,4.00270252,3.934516502,3.384049807,3.054848477,3.382667253,3.648465443,3.204766751,2.839959587,3.918386234,4.003602237,4.552131108,3.539779192,2.987320866,4.004501392,3.915520901,3.675815931,3.206330648,2.344828497,3.343407822,3.759155834,3.67468662,3.124328135,2.370164281,3.166715445,1.682573297,4.215678597,5.54689446,4.590362488,4.456806149,4.312519967,5.642123916,2.941106311,3.412781525,4.824767853,3.634593268,4.874796966,3.50589093,3.252476214,3.221877081,3.827819025
Tek,NM_013690.2,7.410154514,7.312247667,7.364484887,7.269781238,7.441616269,8.637928981,8.576257579,8.440246287,7.812241495,8.93516505,8.123086751,7.892998093,8.085764554,8.160526958,7.666827589,6.302136235,6.744295669,6.371384614,5.878480131,6.154413085,6.976936384,6.151168794,7.606960345,6.951051533,6.906650126,7.875104256,7.819987442,7.854930701,7.573495715,7.960812858,4.66448284,4.099295204,5.426600226,4.527946099,3.29130886,3.95419631,3.760220946,5.113117036,3.580145484,5.644721547,4.009884589,5.077670274,4.354028938,3.051372102,4.020591095,4.920769673,3.09592442,4.491211756,3.64038956,4.37086174,4.455491621,4.49057013,4.808899839,4.445594291,4.87036472,5.431288654,5.894817763,4.384049807,4.525442506,6.262282806,6.795974694,7.847370601,7.169423979,6.481395824,6.957682486,7.551439113,8.225978597,7.591634541,7.661279302,7.955591792,7.186163773,7.213736096,7.792009369,7.946262984,7.773468928,8.175374895,6.642412773,6.297374861,8.052405025,7.810892912,7.686010208,7.607034346,7.190911112,6.809800278,7.331096084,7.87418219,8.10370744,8.03655828,7.538848521,7.173127433,7.137298581,7.150661214,7.031770114,7.057450272,7.237640195,7.744497506,7.453764482,5.738497644,7.499766178,7.123604124,6.658497137,6.87369018,7.036613224,6.932864335,7.023920649,6.500961352,8.354161208,6.81275491,7.778471434,6.797661526,6.642123916,6.847370601,6.818262608,7.168922782,6.872213144,6.459759467,7.134631671,7.126910926,7.330289483,6.827437981
Tfe3,NM_172472.3,7.878541438,7.55066984,7.779522387,7.525285887,7.928429546,8.244268683,8.067703244,7.944741339,7.865362112,8.497173232,8.069745124,8.16545977,8.029176777,8.038205694,7.885269297,7.457873322,7.271369647,7.392317423,7.160173968,7.281605529,7.669452026,7.341452107,8.063017504,7.731251138,7.668814088,7.92825187,7.598796925,7.695297901,7.629429482,7.573798644,7.320755429,7.391887985,7.452117664,7.457709193,7.653991505,7.346691012,7.54851369,7.285772093,7.447248569,7.433293326,7.357024093,7.447083226,7.436378414,7.060587861,7.306426306,7.599020177,7.167719199,7.552515407,7.346513733,7.421475791,7.356672044,7.167618855,7.363171077,7.421559945,7.408032466,7.497053445,7.459267667,7.300398323,7.407692649,7.51364865,7.647674275,7.717333699,7.754419886,7.305970521,7.480103521,8.129334541,8.129489102,8.120548937,7.897482468,7.824386003,7.725945606,7.631613619,8.023033519,8.053763009,8.161938055,8.151523994,7.548282482,7.742208368,7.87276721,7.980825052,7.720141633,7.817239511,7.818134761,7.367807862,7.604516165,7.735522177,7.867834703,7.941693226,7.815511387,7.539313931,7.672071697,7.700231622,7.582330188,7.882153917,7.652701592,7.800705802,7.814614508,7.594175288,8.071140536,7.776893569,7.226797502,7.381023747,7.135452784,7.237735785,7.253989266,8.313517964,9.283759756,8.825594849,9.128973835,8.513846007,8.124586622,8.100399529,8.1237593,8.043410128,7.936343481,7.383790679,7.505335207,7.582330188,7.570462931,7.716716592
Tfeb,NM_001161723.1,9.427312844,8.780342911,9.198297695,9.162416506,9.332058933,9.071676874,9.179212448,9.344895057,9.3105219,8.927096446,8.731149292,8.78362035,8.540128039,8.76493792,8.380028083,6.782015335,7.506208389,6.980710829,6.512384929,6.756222713,7.747051663,7.633867092,8.521207816,8.168922782,7.920710135,9.341118482,8.889047583,8.992456886,9.003714662,8.850624425,7.87774425,7.913308315,8.333468459,7.877253454,7.991861931,8.058695305,8.101503009,8.163951516,8.385301603,8.357815888,8.326339597,8.54453948,8.691813297,8.377123749,8.400367146,8.353940751,8.154261172,8.204620048,8.237209961,8.398957409,8.275984783,8.130416118,7.922554671,8.035458958,7.997574686,8.362469889,8.313517964,7.937520951,7.961681202,8.270342053,8.679444911,8.638073837,8.826866227,8.7609195,8.794708275,8.136427249,8.138527801,8.387112626,8.820338544,8.232037117,8.17951105,7.891783703,8.080710953,8.272956308,8.246123017,8.517669388,8.460537807,8.553744475,8.066412146,8.565787553,8.050501697,8.124431535,8.331902234,8.546778731,8.483654573,9.064742765,8.520736527,8.512582459,8.710048734,8.7473874,8.960436413,8.731251138,8.918147674,9.017838416,8.858260801,8.566815154,8.883865155,8.417683769,8.802645604,8.636733362,7.723353774,7.56208975,7.662703975,7.845427324,7.864000378,9.221103725,10.10139795,9.88192458,9.723336707,9.745186901,9.769044391,9.311226081,9.430180714,9.201388817,9.14067642,9.140113996,8.897633724,8.594249948,8.469682513,8.680851767
Tfrc,NM_011638.3,11.62118649,12.0465579,10.47686769,11.80542145,11.99265515,8.616217997,8.527125086,8.964283101,8.95794361,8.31152128,9.660744687,9.348019909,8.86508368,9.365228849,10.0709796,14.63813042,14.28196841,14.49818728,14.08891409,14.40408179,14.178226,14.18678358,13.69631665,13.4288757,14.45124847,11.7583898,12.23272371,12.4019248,12.69434265,12.35481687,11.76755135,11.79351796,11.39566801,11.81748336,11.91371222,11.06497175,11.00923379,11.43064594,11.84324193,11.18046243,11.62322765,10.71526706,11.07529863,11.59577963,11.139935,11.08054442,12.33166995,11.92124217,11.61810097,11.36798254,12.04170364,12.12686254,12.21294317,12.33058361,12.04856861,12.08907966,11.55906634,12.32870578,12.02306818,11.79659127,9.364244112,9.083931345,9.13627343,9.261107648,9.209745774,9.033863452,8.833396134,8.946145992,9.337688795,8.914713999,9.382580799,9.512384929,9.315194858,8.966072795,9.092175718,9.642665475,9.584286079,9.865594097,9.40081541,9.576427658,9.554991676,9.991677728,9.8693625,9.952755805,10.13401553,9.455450522,9.468501862,9.215217489,9.615905461,9.3323499,12.88155565,13.11160356,12.96182949,12.87258639,12.89803637,9.705787879,10.11270013,11.94799848,9.895257173,10.17178978,12.54815,12.16696645,12.02347369,12.46471931,12.93587222,13.2842631,12.41098921,12.38261052,12.42089447,12.19730578,13.31294533,13.21666251,13.33232332,13.52624247,12.94900594,13.2357121,13.13330761,13.04737957,12.95561177,13.47387441
Tgfb1,NM_011577.1,11.47060295,11.1977143,11.35189992,11.35984837,11.38978727,11.63589947,11.57095145,11.58762283,11.66088281,12.08575128,11.91162418,11.89504127,11.98382374,11.82489511,11.84366985,10.96803314,10.62715082,10.68860875,10.58045644,10.5992806,10.9435844,10.72056919,11.32857396,11.22025739,11.01801931,11.83339613,11.63039,11.7317645,11.70251903,11.64539274,8.583233236,8.169474089,8.85124932,8.709462966,8.683731539,8.603960092,8.774292901,8.684853795,8.523875551,9.213298673,8.918177496,9.202540161,8.952246191,8.660388167,8.906680187,9.046714772,8.059128108,9.496634112,9.201241771,8.867309632,8.269594252,8.404162311,8.570804438,8.74825995,8.541445144,9.221127899,9.181276515,8.397203996,8.927274264,9.186312364,11.02190302,11.05997305,11.21700043,10.99274011,11.14571566,11.00412915,11.17854037,11.19279212,11.33074325,11.06970485,11.24507728,11.12368818,11.31143613,11.47156853,11.45511142,11.23237895,10.9305082,11.18548873,11.0768156,11.26128398,10.90595104,11.18172375,11.34354107,11.10883152,11.20228303,11.09339776,10.97633499,11.08651443,11.2392763,10.79504934,11.59085835,11.5945019,11.67508374,11.62350202,11.58463842,12.15176814,11.97001599,11.49978112,12.01506305,11.95720364,11.52957208,11.56902487,11.86975576,11.45274574,12.05259862,11.41270215,11.97306591,11.86493671,11.9098256,11.97471213,11.4449838,11.38865236,11.43019117,11.48321621,11.44526321,11.61209443,11.73473925,11.68241089,11.78256009,11.643509
Tgfb2,NM_009367.1,5.577730931,5.388189537,5.069100632,4.843481425,5.701271802,6.478648295,5.845239126,5.952566541,5.660209873,6.147713722,5.561326136,6.002252452,5.970163425,5.677508242,5.053980168,4.469234794,4.622930351,4.18030702,3.605257263,4.372255648,5.339493738,5.389222616,6.275752049,5.234961095,4.757556689,5.723012396,5.005399988,4.840966704,4.690975738,5.146492307,6.33467553,6.341985747,6.409390936,6.201829866,6.528415039,6.431121473,6.470536865,6.61176256,6.132165525,6.218781168,6.645154031,7.12711735,6.648753033,5.996388746,6.789207575,7.010891706,6.027021315,6.298841573,6.570462931,6.642412773,6.444435168,6.515542158,6.177519203,6.050936965,6.595443985,6.103287808,6.219749355,6.546585829,6.147713722,6.054197294,5.562547724,5.830610274,4.911691582,4.276496666,4.699884729,5.85623876,5.623808348,4.921721947,5.219555769,4.084064265,5.788946667,4.948600847,5.108942569,4.838951767,4.467931546,6.63691458,4.9795681,4.586764743,5.326968712,5.618238656,5.511910749,5.207502459,5.027242536,5.054848477,4.912649865,5.300123725,5.526694846,5.503030646,5.403608584,4.681449265,5.709842019,5.069530325,4.794935663,5.004501392,4.974529312,6.528415039,5.131754091,3.667892125,5.150559677,5.960697039,4.859472667,4.042644337,4.21800615,5.237640195,5.005849076,5.607922067,7.049304033,6.005399988,6.263973355,5.449561375,6.412781525,5.894817763,4.790772038,6.168922782,5.075532631,5.818134761,5.505255801,5.211790976,5.391630262,5.412442825
Tgfb3,NM_009368.2,6.053111336,5.709842019,6.224387628,5.873321063,6.391630262,6.526068812,5.923386916,6.236301267,5.98208091,6.839581737,6.099715999,6.250203656,6.292229592,6.407862567,5.638942669,4.5987225,4.905447179,4.521050737,4.107687869,4.658782734,5.339493738,4.772413555,5.643567622,6.071247819,4.878234879,6.411256746,5.819923596,6.094869433,5.833902077,6.171126747,6.292781749,6.421054947,5.73470962,6.042644337,6.29130886,6.431121473,6.529352463,6.836429131,6.120808102,6.551669815,6.459595552,6.778340011,6.524189078,5.879460723,6.575614878,6.846994687,5.587964989,6.038918989,6.068670811,6.667892125,6.113950482,6.018589668,5.742006211,5.955126781,6.387155718,6.148527425,6.119356177,6.014355293,6.052894047,6.518220381,6.710530952,7.564301946,6.727920455,6.913607512,6.551362204,7.164404158,7.340117144,7.217230716,7.106955457,7.311157949,6.890689878,6.787118983,7.419538892,7.174326515,7.216648867,7.360100859,6.262282806,6.171927354,7.267723052,6.736875423,7.472244052,7.182493675,6.938168151,6.321747747,6.638508318,7.440620048,7.292321633,7.232468896,7.296732705,6.588264894,6.24431626,7.04176865,6.956985925,5.636624621,5.540399306,8.029673735,7.584286079,5.475409193,7.416501993,7.722466024,7.181301365,6.084064265,6.555816155,6.30487605,5.728464765,7.32400048,6.769242795,7.21490191,5.456477629,6.312156888,6.642123916,6.464178138,6.973037206,7.905928478,5.73470962,7.128561489,7.482606308,6.915401388,6.287804709,7.250582665
Tgfbr1,NM_009370.2,9.496434386,9.513549962,9.623607187,9.506446438,9.595089608,10.069678,10.19698319,10.07827092,10.06018252,10.3912973,10.12308675,10.17551213,10.43651376,10.25420191,9.937932839,8.098558518,8.402116721,8.236301267,7.948367232,8.194707615,8.883865155,8.509537504,9.338357556,9.387478866,8.99573889,9.926073568,9.590530913,9.67793101,9.63919598,9.585300593,8.882429074,8.89612045,8.765601045,9.024557936,9.050093515,8.799022528,8.749735373,8.785288981,8.764705754,8.775972349,8.630594766,8.949564113,8.716133525,8.572018029,8.653991505,8.791683858,8.801902322,8.779686529,8.886946371,8.817143558,8.703730578,8.727886428,8.904273338,9.099137375,8.836366009,9.226436278,8.934015151,8.977909534,9.031797678,9.04327341,9.313019052,9.579372513,9.739004214,9.21218021,9.606775324,9.847699445,9.951022383,9.968133963,9.925406083,9.997560573,9.568279173,9.45982093,9.677437769,9.930249459,9.637621113,9.687585642,9.405673332,9.860512816,9.692580633,9.96875318,9.573779712,9.827390343,10.22588222,9.894105333,9.841532899,10.01065398,9.921379796,9.64753038,9.893240848,9.629666256,9.218248388,9.140778656,9.143918863,9.150051882,8.956492323,9.483392578,9.254556252,8.780867802,9.273958738,9.241196661,8.715412941,8.781326925,8.527750662,8.746279171,8.917700266,9.439477697,10.13176695,10.07686903,9.915983918,9.98464631,9.162063979,8.962896005,9.224773478,9.35338946,9.359178518,8.915819639,9.394055338,9.137785273,9.181748597,9.082202276
